user_id,skill_name,correct,opportunity,hint_count,attempt_count,order_id,original,ms_first_response
70702,Square Root,1,39,0,1,32522958,1,17759
70702,Ordering Integers,1,26,0,1,32522980,1,13527
70702,Ordering Real Numbers,1,22,0,1,32522980,1,13527
70702,Square Root,1,40,0,1,32522980,1,13527
70702,Ordering Integers,1,27,0,1,32523005,1,15150
70702,Ordering Real Numbers,1,23,0,1,32523005,1,15150
70702,Square Root,1,41,0,1,32523005,1,15150
70702,Ordering Integers,1,28,0,1,32523018,1,9990
70702,Ordering Real Numbers,1,24,0,1,32523018,1,9990
70702,Square Root,1,42,0,1,32523018,1,9990
70702,Ordering Integers,1,29,0,1,32523034,1,6320
70702,Ordering Real Numbers,1,25,0,1,32523034,1,6320
70702,Square Root,1,43,0,1,32523034,1,6320
70702,"Order of Operations +,-,/,* () positive reals",1,6,0,1,32523054,1,52763
70702,"Order of Operations +,-,/,* () positive reals",1,7,0,1,32523126,1,29379
70702,Order of Operations All,1,11,0,1,32523162,1,37281
70702,Order of Operations All,1,12,0,1,32523231,1,103345
70702,Square Root,1,44,0,1,32523379,1,23533
70702,Square Root,1,45,0,1,32523414,1,13608
70702,Square Root,1,46,0,1,32523432,1,8969
70702,Square Root,1,47,0,1,32523458,1,11782
70702,Square Root,1,48,0,1,32523467,1,21922
70702,Percent Of,0,10,4,3,32523493,1,46414
70702,Percent Of,1,11,0,1,32523579,1,14507
70702,Percent Of,1,12,0,1,32523596,1,9581
70702,Percent Of,1,13,0,1,32523603,1,35084
70702,Prime Number,1,2,0,1,32523636,1,47199
70702,Proportion,1,13,0,1,32523685,1,38025
70702,Proportion,0,14,0,2,32523722,1,38555
70702,Proportion,1,15,0,1,32523743,1,63390
70702,Proportion,1,16,0,1,32523751,1,26657
70702,Proportion,1,17,0,1,32523758,1,23563
70702,Rounding,1,3,0,1,32523776,1,8856
70702,Scale Factor,1,5,0,1,32523791,1,16798
70702,Scientific Notation,1,6,0,1,32523809,1,13408
70702,Scientific Notation,1,7,0,1,32523823,1,11043
70702,Scientific Notation,1,8,0,1,32523830,1,8954
70702,Scientific Notation,1,9,0,1,32523839,1,5727
70702,Scientific Notation,1,10,0,1,32523846,1,7554
70702,Proportion,1,18,0,1,32523882,1,20573
70702,Proportion,1,19,0,1,32523901,1,25734
70702,Proportion,1,20,0,1,32523922,1,21339
70702,Proportion,1,21,0,1,32523937,1,22796
70702,Proportion,1,22,0,1,32523956,1,18559
70702,Divisibility Rules,1,18,0,1,32623404,1,47378
70702,Divisibility Rules,1,19,0,1,32623433,1,32728
70702,Divisibility Rules,1,20,0,1,32623450,1,40451
70702,Exponents,1,4,0,1,32623475,1,36339
70702,Proportion,1,23,0,1,32623493,1,41773
70702,Proportion,1,24,0,1,32623516,1,36206
70702,Circle Graph,0,2,2,2,32623543,1,36530
70702,Percent Of,0,14,2,2,32623543,1,36530
70702,Finding Percents,1,12,0,1,32623585,1,33260
70702,Finding Percents,1,13,0,1,32623602,1,10016
70702,Percent Of,1,15,0,1,32623608,1,13093
70702,Square Root,1,49,0,1,32623621,1,3090
70702,Estimation,0,11,0,1,32623633,1,17551
70702,Square Root,0,50,0,1,32623633,1,17551
70702,Estimation,1,12,0,1,32623682,1,4471
70702,Square Root,1,51,0,1,32623682,1,4471
70702,Estimation,1,13,0,1,32623693,1,7022
70702,Square Root,1,52,0,1,32623693,1,7022
70702,Estimation,1,14,0,1,32623701,1,6170
70702,Square Root,1,53,0,1,32623701,1,6170
70702,Estimation,1,15,0,1,32623715,1,3603
70702,Square Root,1,54,0,1,32623715,1,3603
70702,Estimation,0,16,0,1,32623721,1,7347
70702,Square Root,0,55,0,1,32623721,1,7347
70702,Estimation,1,17,0,1,32623774,1,5162
70702,Square Root,1,56,0,1,32623774,1,5162
70702,Estimation,1,18,0,1,32623784,1,7479
70702,Square Root,1,57,0,1,32623784,1,7479
70702,Estimation,1,19,0,1,32623797,1,3526
70702,Square Root,1,58,0,1,32623797,1,3526
70702,Estimation,1,20,0,1,32623803,1,3433
70702,Square Root,1,59,0,1,32623803,1,3433
70702,Addition and Subtraction Fractions,1,22,0,1,32623830,1,52655
70702,Addition and Subtraction Integers,0,12,3,2,32623868,1,9322
70702,Addition and Subtraction Integers,1,13,0,1,32623910,1,12022
70702,Addition and Subtraction Integers,1,14,0,1,32623937,1,4216
70702,Addition and Subtraction Integers,1,15,0,1,32623946,1,4592
70702,Unit Rate,0,13,0,2,32623977,1,14501
70702,Unit Rate,1,14,0,1,32624003,1,11947
70702,Unit Rate,1,15,0,1,32624024,1,17575
70702,Unit Rate,1,16,0,1,32624041,1,11155
70702,Unit Rate,1,17,0,1,32624075,1,259585
70702,Complementary and Supplementary Angles,1,1,0,1,32624171,1,11905
70702,Congruence,1,2,0,1,32624186,1,5243
70702,Nets of 3D Figures,1,1,0,1,32624210,1,7051
70702,Pythagorean Theorem,1,1,0,1,32624228,1,38989
70702,Pythagorean Theorem,1,2,0,1,32624238,1,112490
70702,Pythagorean Theorem,0,3,0,3,32624291,1,46396
70702,Pythagorean Theorem,0,4,3,2,32624303,1,48261
70702,Pythagorean Theorem,1,5,0,1,32624331,1,9181
70702,Pythagorean Theorem,1,6,0,1,32624342,1,4024
70702,Pythagorean Theorem,1,7,0,1,32624348,1,5093
70702,D.4.8-understanding-concept-of-probabilities,1,1,0,1,32624362,1,10238
70702,Pythagorean Theorem,0,8,0,1,32624401,1,28034
70702,Pythagorean Theorem,0,9,0,1,32624470,1,27381
70702,Pythagorean Theorem,1,10,0,1,32624511,1,37384
70702,Pythagorean Theorem,1,11,0,1,32624550,1,17235
70702,Pythagorean Theorem,1,12,0,1,32624562,1,17322
70702,Pythagorean Theorem,1,13,0,1,32624584,1,50327
70702,Pythagorean Theorem,1,14,0,1,32624614,1,14156
70702,Pythagorean Theorem,0,15,5,1,32624634,1,19825
70702,Pythagorean Theorem,0,16,5,1,32624653,1,24164
70702,Estimation,0,21,0,1,34272404,1,10608
70702,Square Root,0,60,0,1,34272404,1,10608
70702,Estimation,0,22,0,1,34272473,1,4992
70702,Square Root,0,61,0,1,34272473,1,4992
70702,Estimation,1,23,0,1,34272509,1,18938
70702,Square Root,1,62,0,1,34272509,1,18938
70702,Estimation,1,24,0,1,34272528,1,3666
70702,Square Root,1,63,0,1,34272528,1,3666
70702,Estimation,1,25,0,1,34272540,1,5725
70702,Square Root,1,64,0,1,34272540,1,5725
70702,Estimation,1,26,0,1,34272560,1,5007
70702,Square Root,1,65,0,1,34272560,1,5007
70702,Pythagorean Theorem,0,17,0,1,34272643,1,107765
70702,Pythagorean Theorem,1,18,0,1,34273212,1,13541
70702,Pythagorean Theorem,1,19,0,1,34273264,1,28127
70702,Pythagorean Theorem,0,20,2,2,34273329,1,8050
70702,Pythagorean Theorem,0,21,0,2,34273448,1,54912
70702,Pythagorean Theorem,1,22,0,1,34273552,1,125642
70702,Pythagorean Theorem,1,23,0,1,34273746,1,76424
70702,Pythagorean Theorem,0,24,5,1,34273929,1,165189
70702,Pythagorean Theorem,1,25,0,1,34274305,1,16224
70702,Pythagorean Theorem,1,26,0,1,34274343,1,37736
70702,Pythagorean Theorem,1,27,0,1,34274411,1,42166
70702,Complementary and Supplementary Angles,1,2,0,1,34274531,1,39843
70702,Calculations with Similar Figures,0,1,1,1,34274641,1,47253
70702,Calculations with Similar Figures,1,2,0,1,34274843,1,46348
70702,Calculations with Similar Figures,1,3,0,1,34274954,1,30544
70702,Calculations with Similar Figures,0,4,0,2,34275026,1,35443
70702,Calculations with Similar Figures,1,5,0,1,34275109,1,34944
70702,Calculations with Similar Figures,1,6,0,1,34275159,1,30997
70702,Calculations with Similar Figures,1,7,0,1,34275269,1,39998
70702,Calculations with Similar Figures,1,8,0,1,34275303,1,44616
70702,Calculations with Similar Figures,1,9,0,1,34275370,1,17768
70702,Interior Angles Figures with More than 3 Sides,1,1,0,1,34275426,1,83819
70702,Interior Angles Triangle,1,1,0,1,34275426,1,83819
70702,Interior Angles Figures with More than 3 Sides,1,2,0,1,34275557,1,36800
70702,Rotations,0,1,7,5,34275680,1,52073
70702,Translations,1,1,0,1,34275926,1,27269
70702,Rotations,0,2,7,4,34276001,1,42244
70702,Rotations,0,3,0,2,34276207,1,50794
70702,Reflection,0,1,4,1,34276304,1,11809
70702,Rotations,0,4,7,10,34276420,1,32916
70702,Estimation,1,27,0,1,34447119,1,9563
70702,Square Root,1,66,0,1,34447119,1,9563
70702,Pythagorean Theorem,1,28,0,1,34447159,1,57923
70702,Pythagorean Theorem,1,29,0,1,34447280,1,9204
70702,Translations,1,2,0,1,34447349,1,41777
70704,Equation Solving Two or Fewer Steps,0,1,3,1,20418537,1,115736
70704,Addition and Subtraction Positive Decimals,1,1,0,1,21442041,1,6578
70704,Addition and Subtraction Fractions,0,1,3,2,21442185,1,70282
70704,Multiplication and Division Integers,1,1,0,1,21443082,1,9719
70704,Addition and Subtraction Fractions,1,2,0,1,21443241,1,9250
70704,Multiplication Fractions,0,1,1,2,21443457,1,61345
70704,Multiplication Fractions,1,2,0,1,21443916,1,10641
70704,Multiplication Fractions,1,3,0,1,21444048,1,10125
70704,Multiplication Fractions,1,4,0,1,21444123,1,7094
70704,Addition and Subtraction Positive Decimals,1,2,0,1,21444218,1,40220
70704,Addition Whole Numbers,1,1,0,1,21444593,1,41454
70704,Addition and Subtraction Integers,1,1,0,1,21445016,1,14829
70704,Multiplication and Division Integers,1,2,0,1,21445254,1,21282
70704,Subtraction Whole Numbers,1,1,0,1,28191794,1,14062
70704,Absolute Value,1,1,0,1,28191794,1,14062
70704,Subtraction Whole Numbers,1,2,0,1,28191833,1,28016
70704,Absolute Value,1,2,0,1,28191833,1,28016
70704,Addition and Subtraction Positive Decimals,1,3,0,1,28191887,1,35672
70704,Addition and Subtraction Fractions,1,3,0,1,28191964,1,72187
70704,Addition and Subtraction Fractions,1,4,0,1,28192025,1,24453
70704,Addition Whole Numbers,1,2,0,1,28192052,1,28235
70704,Addition Whole Numbers,1,3,0,1,28192076,1,23328
70704,Addition Whole Numbers,1,4,0,1,28192096,1,21656
70704,Addition Whole Numbers,1,5,0,1,28192111,1,22485
70704,Addition Whole Numbers,1,6,0,1,28192128,1,52766
70704,Ordering Positive Decimals,0,1,0,2,28192176,1,54625
70704,Ordering Positive Decimals,1,2,0,1,28192219,1,12391
70704,Ordering Positive Decimals,1,3,0,1,28192229,1,15359
70704,Ordering Positive Decimals,1,4,0,1,28192242,1,11797
70704,Conversion of Fraction Decimals Percents,1,1,0,1,28192287,1,20406
70704,Conversion of Fraction Decimals Percents,1,2,0,1,28192305,1,10469
70704,Conversion of Fraction Decimals Percents,1,3,0,1,28192320,1,12188
70704,Conversion of Fraction Decimals Percents,1,4,0,1,28192340,1,10890
70704,Conversion of Fraction Decimals Percents,0,5,3,2,28192367,1,29391
70704,Conversion of Fraction Decimals Percents,0,6,0,2,28192401,1,18641
70704,Conversion of Fraction Decimals Percents,1,7,0,1,28192436,1,11797
70704,Conversion of Fraction Decimals Percents,1,8,0,1,28192460,1,13687
70704,Conversion of Fraction Decimals Percents,1,9,0,1,28192485,1,8641
70704,Conversion of Fraction Decimals Percents,1,10,0,1,28229858,1,40452
70704,Unit Conversion Within a System,1,1,0,1,28230136,1,36326
70704,Percent Of,0,1,4,8,28230504,1,42653
70704,Percent Of,0,2,4,2,28231265,1,52684
70704,Percent Of,1,3,0,1,28231794,1,94435
70704,Percent Of,1,4,0,1,28232180,1,121121
70704,Percent Of,1,5,0,1,28232682,1,44154
70704,Multiplication and Division Positive Decimals,1,1,0,1,28233116,1,23202
70704,Division Fractions,0,1,2,3,28233422,1,72592
70704,Division Fractions,1,2,0,1,28234185,1,107217
70704,Division Fractions,1,3,0,1,28234539,1,68841
70704,Division Fractions,1,4,0,1,28234878,1,69559
70704,Multiplication and Division Integers,1,3,0,1,28235564,1,30891
70704,Multiplication and Division Integers,1,4,0,1,28254750,1,14312
70704,Exponents,1,1,0,1,28254804,1,42938
70704,Finding Percents,0,1,0,1,28673158,1,37751
70704,Finding Percents,0,2,0,1,28673211,1,42986
70704,Finding Percents,0,3,0,1,28673244,1,37188
70704,Finding Percents,1,4,0,1,28673311,1,20954
70704,Finding Percents,0,5,0,1,28673361,1,22532
70704,Finding Percents,0,6,0,1,28673395,1,20376
70704,Finding Percents,0,7,0,1,28673430,1,29062
70704,Finding Percents,1,8,0,1,29428100,1,22844
70704,Finding Percents,1,9,0,1,29428106,1,22875
70704,Finding Percents,1,10,0,1,29428114,1,22750
70704,Divisibility Rules,0,1,0,2,29428126,1,18797
70704,Divisibility Rules,0,2,3,2,29428135,1,10000
70704,Divisibility Rules,1,3,0,1,29428151,1,12969
70704,Divisibility Rules,0,4,3,1,29428162,1,65969
70704,Divisibility Rules,1,5,0,1,29428182,1,4954
70704,Divisibility Rules,1,6,0,1,29428188,1,10594
70704,Divisibility Rules,0,7,3,2,29428196,1,125922
70704,Divisibility Rules,1,8,0,1,29428236,1,7453
70704,Divisibility Rules,1,9,0,1,29428243,1,12422
70704,Divisibility Rules,1,10,0,1,29428255,1,8453
70704,Addition and Subtraction Integers,1,2,0,1,29428272,1,43891
70704,Multiplication and Division Integers,1,5,0,1,29428283,1,13328
70704,Multiplication and Division Integers,1,6,0,1,29428306,1,5734
70704,Addition and Subtraction Integers,1,3,0,1,29428317,1,14062
70704,Least Common Multiple,0,1,4,2,29428329,1,25562
70704,Least Common Multiple,0,2,4,2,29428342,1,67328
70704,Least Common Multiple,1,3,0,1,29428381,1,55812
70704,Least Common Multiple,1,4,0,1,29428404,1,26500
70704,Least Common Multiple,1,5,0,1,29428415,1,16938
70704,Least Common Multiple,1,6,0,1,29428434,1,13093
70704,Least Common Multiple,0,7,0,3,29428442,1,14015
70704,Least Common Multiple,1,8,0,1,29428467,1,5063
70704,Least Common Multiple,1,9,0,1,29428480,1,8734
70704,Least Common Multiple,1,10,0,1,29428486,1,4016
70704,Multiplication Fractions,1,5,0,1,29428498,1,128922
70704,Multiplication Fractions,1,6,0,1,29428541,1,50219
70704,Multiplication and Division Integers,1,7,0,1,29428569,1,5734
70704,Ordering Positive Decimals,1,5,0,1,29428587,1,32641
70704,Ordering Fractions,1,1,0,1,29428587,1,32641
70704,Ordering Positive Decimals,1,6,0,1,29428608,1,8875
70704,Ordering Positive Decimals,1,7,0,1,29428635,1,4328
70704,Ordering Fractions,1,2,0,1,29428648,1,20219
70704,Ordering Fractions,1,3,0,1,29428667,1,11516
70704,Ordering Fractions,1,4,0,1,29428679,1,9422
70704,Ordering Fractions,1,5,0,1,29428690,1,6313
70704,Ordering Fractions,1,6,0,1,29428698,1,8797
70704,Ordering Fractions,1,7,0,1,29428712,1,11406
70704,Ordering Integers,1,1,0,1,29428725,1,13813
70704,Ordering Integers,1,2,0,1,29428745,1,5734
70704,Ordering Integers,1,3,0,1,29428756,1,71422
70704,Ordering Real Numbers,1,1,0,1,29428756,1,71422
70704,Square Root,1,1,0,1,29428756,1,71422
70704,Ordering Integers,0,4,0,2,29428766,1,51188
70704,Ordering Real Numbers,0,2,0,2,29428766,1,51188
70704,Square Root,0,2,0,2,29428766,1,51188
70704,Ordering Integers,1,5,0,1,29428774,1,103156
70704,Ordering Real Numbers,1,3,0,1,29428774,1,103156
70704,Square Root,1,3,0,1,29428774,1,103156
70704,Ordering Integers,1,6,0,1,29428783,1,80078
70704,Ordering Real Numbers,1,4,0,1,29428783,1,80078
70704,Square Root,1,4,0,1,29428783,1,80078
70704,Ordering Integers,1,7,0,1,29428790,1,68125
70704,Ordering Real Numbers,1,5,0,1,29428790,1,68125
70704,Square Root,1,5,0,1,29428790,1,68125
70704,Ordering Integers,1,8,0,1,29428797,1,52328
70704,Ordering Real Numbers,1,6,0,1,29428797,1,52328
70704,Square Root,1,6,0,1,29428797,1,52328
70704,Ordering Integers,1,9,0,1,29428804,1,33328
70704,Ordering Real Numbers,1,7,0,1,29428804,1,33328
70704,Square Root,1,7,0,1,29428804,1,33328
70704,"Order of Operations +,-,/,* () positive reals",1,1,0,1,29428829,1,14000
70704,"Order of Operations +,-,/,* () positive reals",1,2,0,1,29428850,1,15781
70704,Order of Operations All,0,1,3,3,29428861,1,108921
70704,Order of Operations All,1,2,0,1,29428910,1,82390
70704,Order of Operations All,1,3,0,1,29428918,1,77453
70704,Order of Operations All,1,4,0,1,29428941,1,66937
70704,Order of Operations All,1,5,0,1,29428956,1,121735
70704,Square Root,1,8,0,1,29428982,1,33031
70704,Square Root,1,9,0,1,29428990,1,8781
70704,Square Root,1,10,0,1,29428999,1,7687
70704,Square Root,1,11,0,1,29429006,1,11500
70704,Square Root,1,12,0,1,29429013,1,6640
70704,Percent Of,1,6,0,1,29429033,1,27422
70704,Prime Number,1,1,0,1,29429053,1,36407
70704,Proportion,1,1,0,1,29429064,1,17937
70704,Proportion,1,2,0,1,29429086,1,58734
70704,Proportion,1,3,0,1,29429096,1,19985
70704,Proportion,1,4,0,1,29429105,1,16781
70704,Rounding,0,1,0,2,29429123,1,11766
70704,Rounding,0,2,0,2,29429131,1,6844
70704,Rounding,1,3,0,1,29429139,1,33625
70704,Rounding,1,4,0,1,29429153,1,9485
70704,Rounding,1,5,0,1,29429165,1,9656
70704,Scale Factor,0,1,0,2,29429183,1,46968
70704,Scale Factor,1,2,0,1,29429199,1,24344
70704,Scale Factor,1,3,0,1,29429209,1,8281
70704,Scale Factor,1,4,0,1,29429217,1,19281
70704,Scientific Notation,1,1,0,1,29429229,1,20938
70704,Scientific Notation,1,2,0,1,29429237,1,16047
70704,Scientific Notation,1,3,0,1,29429244,1,6172
70704,Scientific Notation,1,4,0,1,29429251,1,10969
70704,Scientific Notation,0,5,2,2,29429257,1,23484
70704,Scientific Notation,1,6,0,1,29429267,1,8875
70704,Scientific Notation,1,7,0,1,29429280,1,6734
70704,Scientific Notation,1,8,0,1,29429288,1,28156
70704,Scientific Notation,1,9,0,1,29429295,1,9718
70704,Scientific Notation,1,10,0,1,29429300,1,5328
70704,Proportion,1,5,0,1,29429311,1,40687
70704,Proportion,1,6,0,1,29429319,1,8000
70704,Proportion,1,7,0,1,29429326,1,15844
70704,Proportion,1,8,0,1,29429338,1,33844
70704,Proportion,1,9,0,1,29429344,1,12328
70704,Exponents,1,2,0,1,29429358,1,12188
70704,Proportion,1,10,0,1,29429369,1,62766
70704,Proportion,1,11,0,1,29429385,1,14313
70704,Percent Of,1,7,0,1,29429397,1,15578
70704,Circle Graph,1,1,0,1,29429404,1,49109
70704,Percent Of,1,8,0,1,29429404,1,49109
70704,Circle Graph,1,2,0,1,29429410,1,20250
70704,Percent Of,1,9,0,1,29429410,1,20250
70704,Square Root,1,13,0,1,29429421,1,4796
70704,Estimation,1,1,0,1,29429440,1,17719
70704,Square Root,1,14,0,1,29429440,1,17719
70704,Estimation,1,2,0,1,29429447,1,11906
70704,Square Root,1,15,0,1,29429447,1,11906
70704,Estimation,0,3,0,1,29429454,1,9297
70704,Square Root,0,16,0,1,29429454,1,9297
70704,Estimation,1,4,0,1,29429476,1,11734
70704,Square Root,1,17,0,1,29429476,1,11734
70704,Estimation,1,5,0,1,29429483,1,9688
70704,Square Root,1,18,0,1,29429483,1,9688
70704,Estimation,1,6,0,1,29429497,1,17359
70704,Square Root,1,19,0,1,29429497,1,17359
70704,Estimation,1,7,0,1,29429504,1,17375
70704,Square Root,1,20,0,1,29429504,1,17375
70704,Estimation,1,8,0,1,29429510,1,11172
70704,Square Root,1,21,0,1,29429510,1,11172
70704,Addition and Subtraction Fractions,1,5,0,1,29429528,1,31110
70704,Addition and Subtraction Integers,1,4,0,1,29429539,1,18235
70704,Unit Rate,1,1,0,1,29429550,1,16312
70704,Unit Rate,1,2,0,1,29429564,1,57343
70704,Addition and Subtraction Integers,1,5,0,1,33619147,1,12703
70704,Subtraction Whole Numbers,1,3,0,1,33619213,1,23187
70704,Absolute Value,1,3,0,1,33619213,1,23187
70704,Subtraction Whole Numbers,0,4,0,1,33619273,1,10453
70704,Absolute Value,0,4,0,1,33619273,1,10453
70704,Addition Whole Numbers,1,7,0,1,33619341,1,14766
70704,Absolute Value,1,5,0,1,33619341,1,14766
70704,Addition Whole Numbers,1,8,0,1,33619383,1,8953
70704,Absolute Value,1,6,0,1,33619383,1,8953
70704,Addition Whole Numbers,1,9,0,1,33619422,1,3969
70704,Absolute Value,1,7,0,1,33619422,1,3969
70704,Addition and Subtraction Positive Decimals,1,4,0,1,33619467,1,31875
70704,Addition and Subtraction Fractions,1,6,0,1,33619555,1,57250
70704,Addition and Subtraction Fractions,1,7,0,1,34919959,1,43875
70704,Addition Whole Numbers,1,10,0,1,34919997,1,26234
70704,Addition Whole Numbers,1,11,0,1,34920008,1,21438
70704,Addition Whole Numbers,1,12,0,1,34920030,1,22906
70704,Addition Whole Numbers,1,13,0,1,34920059,1,24969
70704,Addition Whole Numbers,1,14,0,1,34920074,1,24157
70704,Ordering Positive Decimals,0,8,0,2,34920102,1,24032
70704,Ordering Positive Decimals,1,9,0,1,34920110,1,7922
70704,Ordering Positive Decimals,1,10,0,1,34920125,1,10750
70704,Ordering Positive Decimals,1,11,0,1,34920131,1,7094
70704,Conversion of Fraction Decimals Percents,1,11,0,1,34920153,1,3719
70704,Conversion of Fraction Decimals Percents,1,12,0,1,34920158,1,9047
70704,Conversion of Fraction Decimals Percents,1,13,0,1,34920168,1,2578
70704,Conversion of Fraction Decimals Percents,1,14,0,1,34920179,1,4938
70704,Conversion of Fraction Decimals Percents,0,15,0,3,34920195,1,13922
70704,Conversion of Fraction Decimals Percents,0,16,2,5,34920208,1,6094
70704,Conversion of Fraction Decimals Percents,1,17,0,1,34920248,1,13000
70704,Conversion of Fraction Decimals Percents,1,18,0,1,34920263,1,13531
70704,Conversion of Fraction Decimals Percents,1,19,0,1,34920283,1,11750
70704,Conversion of Fraction Decimals Percents,1,20,0,1,34920306,1,6140
70704,Unit Conversion Within a System,1,2,0,1,34920332,1,22469
70704,Percent Of,1,10,0,1,34920375,1,27265
70704,Multiplication and Division Positive Decimals,1,2,0,1,34920402,1,11063
70704,Division Fractions,1,5,0,1,34920436,1,17234
70704,Multiplication and Division Integers,1,8,0,1,34920456,1,18875
70704,Multiplication and Division Integers,1,9,0,1,34920483,1,13797
70704,Exponents,1,3,0,1,34920507,1,24156
70704,Finding Percents,1,11,0,1,34920853,1,27360
70704,Finding Percents,1,12,0,1,34920895,1,19969
70704,Finding Percents,1,13,0,1,34920914,1,15281
70704,Divisibility Rules,0,11,0,2,35164534,1,10185
70704,Divisibility Rules,0,12,0,3,35164543,1,12468
70704,Multiplication and Division Integers,1,10,0,1,35503689,1,7360
70704,Multiplication and Division Integers,1,11,0,1,35503708,1,6750
70704,Addition and Subtraction Integers,1,6,0,1,35503732,1,19058
70704,Multiplication Fractions,0,7,0,2,35503780,1,26809
70704,Multiplication Fractions,1,8,0,1,35503799,1,18477
70704,Multiplication Fractions,1,9,0,1,35503811,1,10746
70704,Multiplication Fractions,1,10,0,1,35503819,1,10795
70704,Multiplication Fractions,1,11,0,1,35503859,1,7351
70704,Multiplication and Division Integers,1,12,0,1,35503886,1,8703
70704,Ordering Positive Decimals,1,12,0,1,35503899,1,19298
70704,Ordering Fractions,1,8,0,1,35503899,1,19298
70704,Ordering Positive Decimals,1,13,0,1,35503925,1,10906
70704,Ordering Positive Decimals,1,14,0,1,35503964,1,13759
70704,Ordering Fractions,1,9,0,1,35503984,1,16594
70704,Ordering Fractions,1,10,0,1,35503992,1,28681
70704,Ordering Fractions,1,11,0,1,35504028,1,8992
70704,Ordering Fractions,1,12,0,1,35504035,1,9784
70704,Ordering Fractions,1,13,0,1,35504043,1,7791
70704,Ordering Fractions,1,14,0,1,35504071,1,21201
70704,Ordering Integers,1,10,0,1,35504095,1,6960
70704,Ordering Integers,1,11,0,1,35504114,1,12668
70704,Ordering Integers,0,12,0,4,35504131,1,33829
70704,Ordering Real Numbers,0,8,0,4,35504131,1,33829
70704,Square Root,0,22,0,4,35504131,1,33829
70704,Ordering Integers,0,13,0,2,35504173,1,44895
70704,Ordering Real Numbers,0,9,0,2,35504173,1,44895
70704,Square Root,0,23,0,2,35504173,1,44895
70704,Ordering Integers,1,14,0,1,35504193,1,45926
70704,Ordering Real Numbers,1,10,0,1,35504193,1,45926
70704,Square Root,1,24,0,1,35504193,1,45926
70704,Ordering Integers,1,15,0,1,35504208,1,41430
70704,Ordering Real Numbers,1,11,0,1,35504208,1,41430
70704,Square Root,1,25,0,1,35504208,1,41430
70704,Ordering Integers,1,16,0,1,35504224,1,32667
70704,Ordering Real Numbers,1,12,0,1,35504224,1,32667
70704,Square Root,1,26,0,1,35504224,1,32667
70704,Ordering Integers,1,17,0,1,35504231,1,33628
70704,Ordering Real Numbers,1,13,0,1,35504231,1,33628
70704,Square Root,1,27,0,1,35504231,1,33628
70704,Ordering Integers,0,18,0,6,35504243,1,34209
70704,Ordering Real Numbers,0,14,0,6,35504243,1,34209
70704,Square Root,0,28,0,6,35504243,1,34209
70704,"Order of Operations +,-,/,* () positive reals",1,3,0,1,35504272,1,6660
70704,"Order of Operations +,-,/,* () positive reals",1,4,0,1,35504292,1,31365
70704,Order of Operations All,1,6,0,1,35504328,1,120103
70704,Order of Operations All,0,7,0,1,35504352,1,84632
70704,Order of Operations All,1,8,0,1,35504516,1,53197
70704,Order of Operations All,1,9,0,1,35504553,1,40128
70704,Order of Operations All,1,10,0,1,35504583,1,53958
70704,Square Root,1,29,0,1,35504660,1,19759
70704,Square Root,1,30,0,1,35504674,1,37273
70704,Square Root,1,31,0,1,35504712,1,8943
70704,Square Root,1,32,0,1,35504720,1,10195
70704,Square Root,1,33,0,1,35504731,1,7701
70704,Percent Of,0,11,3,2,35504753,1,45806
70704,Percent Of,1,12,0,1,35504804,1,20860
70704,Percent Of,1,13,0,1,35504835,1,26118
70704,Percent Of,1,14,0,1,35504853,1,16373
70704,Prime Number,1,2,0,1,35504880,1,32086
70704,Proportion,1,12,0,1,35504905,1,29622
70704,Proportion,1,13,0,1,35504940,1,50202
70704,Proportion,0,14,0,4,35504950,1,9103
70704,Proportion,1,15,0,1,35504961,1,13780
70704,Proportion,1,16,0,1,35504977,1,10835
70704,Proportion,1,17,0,1,35504992,1,14000
70704,Rounding,1,6,0,1,35505021,1,10555
70704,Scale Factor,1,5,0,1,35505080,1,34029
70704,Scientific Notation,1,11,0,1,35505120,1,44955
70704,Scientific Notation,1,12,0,1,35505140,1,38936
70704,Scientific Notation,0,13,2,7,35505157,1,21020
70704,Scientific Notation,1,14,0,1,35505207,1,34510
70704,Scientific Notation,1,15,0,1,35505235,1,15282
70704,Scientific Notation,1,16,0,1,35505244,1,13299
70704,Scientific Notation,1,17,0,1,35505251,1,8372
70704,Scientific Notation,1,18,0,1,35505263,1,8251
70704,Proportion,1,18,0,1,35863390,1,51922
70704,Proportion,1,19,0,1,35863596,1,17093
70704,Proportion,1,20,0,1,35905977,1,9953
70704,Proportion,1,21,0,1,35906002,1,8625
70704,Proportion,1,22,0,1,35906022,1,8813
70704,Exponents,1,4,0,1,35906115,1,14219
70704,Proportion,1,23,0,1,35906186,1,9390
70704,Proportion,1,24,0,1,35906271,1,23765
70704,Finding Percents,1,14,0,1,35906451,1,16422
70704,Finding Percents,1,15,0,1,35906500,1,12485
70704,Percent Of,1,15,0,1,35906546,1,34188
70704,Square Root,1,34,0,1,35906684,1,5391
70704,Estimation,1,9,0,1,35906985,1,19937
70704,Square Root,1,35,0,1,35906985,1,19937
70704,Estimation,0,10,0,1,35907031,1,3828
70704,Square Root,0,36,0,1,35907031,1,3828
70704,Estimation,1,11,0,1,35907125,1,6641
70704,Square Root,1,37,0,1,35907125,1,6641
70704,Estimation,0,12,0,1,35907141,1,3203
